pseudotime,condition,sample,variable,value
16.7,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.950325208042375
16.7,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.62376201123938
16.8,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.97748422046667
16.8,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.58030216424231
16.9,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,1.00184543114719
16.9,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.5348350105828
17,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,1.023023929921
17,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.48795956803803
17.1,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,1.04070212933212
17.1,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.44027274567659
17.2,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,1.05464081319532
17.2,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.39235038918206
17.3,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,1.06468585370088
17.3,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.34473087704249
17.4,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,1.07077033686115
17.4,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.2979021283647
17.5,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,1.07291227508071
17.5,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.25229248094354
17.6,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,1.07120845925727
17.6,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.20826550011342
17.7,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,1.06582526788755
17.7,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.16611843853246
17.8,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,1.05698738864957
17.8,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.12608381872859
17.9,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,1.04496542391278
17.9,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.08833346654932
18,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,1.03006325915557
18,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.05298428660248
18.1,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,1.01260597473178
18.1,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.02010505937008
18.2,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.992928774032458
18.2,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.989723726753904
18.3,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.971367360127782
18.3,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.961834640249926
18.4,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.94824990955404
18.4,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.936405444409862
18.5,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.923890722208709
18.5,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.913383337451256
18.6,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.898585454117981
18.6,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.892700595948054
18.7,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.872607803578719
18.7,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.874279305506912
18.8,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.846207466015655
18.8,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.858035305957211
18.9,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.819609156760389
18.9,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.843881396478172
19,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.79301249696353
19,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.831729873859912
19.1,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.766592571882247
19.1,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.82149448654868
19.2,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.740500989562795
19.2,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.813091891025522
19.3,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.714867291836919
19.3,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.806442693356788
19.4,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.689800593836237
19.4,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.801472152099749
19.5,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.665391351875862
19.5,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.798110609816059
19.6,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.641713181029812
19.6,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.796293711070082
19.7,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.618824662596049
19.7,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.795962455447935
19.8,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.59677109765267
19.8,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.797063125504776
19.9,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.57558617613657
19.9,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.799547121806152
20,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.555293541532812
20,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.803370730515317
20.1,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.535908239651514
20.1,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.808494843268021
20.2,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.517438046413479
20.2,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.814884644312338
20.3,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.499884674389327
20.3,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.822509275969088
20.4,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.483244861369426
20.4,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.831341490247836
20.5,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.467511346535125
20.5,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.841357292061788
20.6,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.452673741705247
20.6,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.852535576999881
20.7,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.438719305838021
20.7,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.864857765398439
20.8,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.425633631630751
20.8,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.878307433124607
20.9,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.413401253096971
20.9,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.892869938085159
21,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.402006182958348
21,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.908532040913727
21.1,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.391432388398516
21.1,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.925281517565792
21.2,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.381664213316132
21.2,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.943106760953071
21.3,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.372686754744412
21.3,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.96199636827826
21.4,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.364486200594517
21.4,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,0.981938710327419
21.5,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.357050135349681
21.5,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.00292147862163
21.6,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.350367819800358
21.6,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.02493120601745
21.7,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.344430450373034
21.7,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.04795275607378
21.8,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.339231403065368
21.8,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.07196877627432
21.9,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.3347664664508
21.9,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.09695911002023
22,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.33103406764354
22,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.12290016220489
22.1,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.328035494500409
22.1,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.14976421317791
22.2,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.325775116653356
22.2,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.1775186760374
22.3,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.324260607181815
22.3,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.2061252925066
22.4,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.323503165805225
22.4,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.23553926321998
22.5,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.323517743350983
22.5,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.26570830914759
22.6,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.324323265868895
22.6,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.29657166222963
22.7,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.325942855045058
22.7,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.3280589852059
22.8,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.328404039429105
22.8,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.36008922326337
22.9,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.331738948330136
22.9,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.39256939367599
23,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.33598447695121
23,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.42539332429024
23.1,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.34118240730877
23.1,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.45844035775809
23.2,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.347379464617397
23.2,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.49157404609657
23.3,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.354627283029874
23.3,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.5246408697162
23.4,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.362982247872944
23.4,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.55746902674088
23.5,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.372505173859207
23.5,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.5898673523938
23.6,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.383260770366975
23.6,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.62162444446448
23.7,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.395316836143255
23.7,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.65250808918646
23.8,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.408743117360513
23.8,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.68226510167938
23.9,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.423609755879153
23.9,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.71062171538076
24,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.439985250336308
24,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.73728467388809
24.1,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.457933853345547
24.1,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.76194319379637
24.2,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.47751233627232
24.2,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.78427197493718
24.3,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.498766071870487
24.3,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.80393543040052
24.4,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.521724417921092
24.4,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.82059328749648
24.5,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.546395435111099
24.5,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.83390766661532
24.6,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.57276004199122
24.6,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.84355167236873
24.7,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.600765799223779
24.7,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.8492194266692
24.8,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.630320621445991
24.8,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.85063733605945
24.9,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.661286830283796
24.9,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.84757622041393
25,a=0.5 b=0.8 c=1 d=0.8,1_1,Predator,0.693476073112426
25,a=0.5 b=0.8 c=1 d=0.8,1_1,Prey,1.83986374891794
0,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,1
0,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,2
0.1,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,1.05918498292908
0.1,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.93627826397289
0.2,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,1.11586217563064
0.2,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.86590307148389
0.3,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,1.16871266234116
0.3,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.7902091631057
0.4,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,1.21647699852759
0.4,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.71067218427037
0.5,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,1.25803320001829
0.5,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.62882833449069
0.6,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,1.29246442677924
0.6,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.54618507211911
0.7,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,1.31910791106289
0.7,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.46414883617188
0.8,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,1.3375820232175
0.8,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.38396429056869
0.9,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,1.34779020766986
0.9,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.30667096949726
1,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,1.34989874305928
1,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.23308902730931
1.1,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,1.34430270723865
1.1,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.16381676017204
1.2,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,1.33157929686046
1.2,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.09924599162674
1.3,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,1.31243727998958
1.3,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.03958717293034
1.4,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,1.28766747936148
1.4,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.984899893074119
1.5,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,1.25809816606883
1.5,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.935124914308156
1.6,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,1.22455775889295
1.6,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.890114439874619
1.7,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,1.18784562243482
1.7,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.849659106222917
1.8,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,1.14871087109178
1.8,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.813510692467219
1.9,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,1.10783841792289
1.9,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.781400368818664
2,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,1.06584148607324
2,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.753052470801469
2.1,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,1.02325843701951
2.1,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.728194863714019
2.2,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.980553393907384
2.2,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.706566134616748
2.3,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.938119593721539
2.3,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.687920223303718
2.4,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.896284385902084
2.4,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.672029124637327
2.5,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.855315120458829
2.5,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.658684230723097
2.6,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.815425501893557
2.6,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.647696643355615
2.7,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.776781995676585
2.7,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.638896788672767
2.8,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.739510025914217
2.8,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.632133577288822
2.9,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.703699795060184
2.9,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.627273291796931
3,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.669411628247532
3,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.624198330576097
3.1,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.636680796437787
3.1,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.622805899960802
3.2,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.605521808664471
3.2,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.623006716203865
3.3,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.57593218775995
3.3,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.624723756976531
3.4,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.547895759188489
3.4,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.627891086150923
3.5,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.521385491362182
3.5,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.632452764340971
3.6,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.496365929969277
3.6,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.638361849840624
3.7,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.472795269879252
3.7,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.645579489338222
3.8,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.450627107157152
3.8,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.654074094368682
3.9,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.429811911463673
3.9,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.66382059735156
4,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.410298255444018
4,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.674799780011297
4.1,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.392033837624056
4.1,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.68699766568529
4.2,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.374966324371033
4.2,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.70040496829339
4.3,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.359044042646378
4.3,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.715016589233101
4.4,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.344216544732527
4.4,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.730831154569931
4.5,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.330435068038467
4.5,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.747850584694851
4.6,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.317652906913406
4.6,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.766079689162162
4.7,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.305825713305994
4.7,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.785525779479563
4.8,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.294911740437183
4.8,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.806198292718833
4.9,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.284872041949732
4.9,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.828108418921607
5,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.275670637518885
5,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.851268725210348
5.1,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.267274654689655
5.1,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.875692769347515
5.2,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.259654455692215
5.2,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.901394695211819
5.3,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.252783757178955
5.3,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.928388802245877
5.4,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.246639750205541
5.4,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.95668908037878
5.5,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.241203227329013
5.5,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,0.986308701226564
5.6,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.23645872340332
5.6,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.01725945551404
5.7,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.232394676502842
5.7,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.04955112563409
5.8,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.229003615382368
5.8,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.08319078105806
5.9,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.226282379970584
5.9,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.11818198293006
6,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.224232381572083
6,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.15452388261994
6.1,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.222859909691627
6.1,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.1922101972889
6.2,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.222176492654246
6.2,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.23122804366365
6.3,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.222199319419094
6.3,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.27155660927331
6.4,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.222951730093207
6.4,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.31316563846227
6.5,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.224463782528329
6.5,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.35601370868775
6.6,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.226772901867102
6.6,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.4000462711482
6.7,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.229924618766547
6.7,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.44519342896913
6.8,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.233973399952076
6.8,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.49136742643153
6.9,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.238983571314914
6.9,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.53845982467583
7,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.24503032838112
7,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.58633834379544
7.1,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.252200820917024
7.1,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.6348433594017
7.2,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.260595286403826
7.2,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.68378405530591
7.3,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.270328191422507
7.3,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.73293425344839
7.4,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.281529315484627
7.4,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.78202797418294
7.5,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.294344681904582
7.5,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.83075482096174
7.6,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.308937198623667
7.6,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.87875534255225
7.7,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.325486820750646
7.7,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.92561660412716
7.8,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.34418998145666
7.8,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,1.97086829828382
7.9,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.36525796261077
7.9,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,2.01397985141166
8,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.38891379342116
8,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,2.05435912718741
8.1,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.415387182849077
8.1,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,2.09135349097286
8.2,a=0.5 b=0.8 c=1 d=0.8,2_1,Predator,0.444906924910995
8.2,a=0.5 b=0.8 c=1 d=0.8,2_1,Prey,2.12425416076233
